id ,kalimat,pasien,usia pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
434,skrg stelah h+3 perut saya ttep kerasa sakit dri kiri ke kanan jdi kayak kram gt dan kebetulan saya jg pnya riwayat penyakit maag. ,,,,1,,,,,,,,,,,,,
435,"Apa sakit perut ini efek dari saya batuk ya dok? Soalnya ini kerasa panas juga,",,,,1,,,,,1,,,,,,,,
436,"Alo, Terima kasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
437,"Pilek, batuk kering, dan nyeri pada perut sampai belikat dengan riwayat sedang menstruasi dan adanya riwayat maag dapat disebabkan oleh beberapa kemungkinan penyebab seperti:
Common cold.
Dismenorea.
Faktor batuk yang terlalu keras.",,,,,,,,,,,1,,,,,,
438,"apabila dalam 3-5 hari keluhan masih belum membaik dan disertai dengan keluhan lain seperti demam, gangguan penciuman, sesak napas, diare, dll, periksakan diri Anda ke dokter, ya.",,,,,,,1,,,,,1,,,,,
439,Minum air hangat untuk meredakan batuk.,,,,,,,1,,,,,,,,,,
440,Minum parasetamol untuk meredakan kram.,,,,,,,1,,,,,,,,,,
441,Kompres bagian perut dengan air hangat.,,,,,,,1,,,,,,,,,,
442,Beristirahat yang cukup.,,,,,,,1,,,,,,,,,,
443,Makan makanan bergizi.,,,,,,,1,,,,,,,,,,
444,Minum air putih2-3 liter per hari.,,,,,,,1,,,,,,,,,,
445,"Semoga informasi ini dapat membantu dan semoga lekas sembuh ya.
Salam.",,,,,,,,,,,,,,1,,,
,"Hallo dok, izin bertanya.Anak saya itu sering sekali batuk dan pilek, apa itu memengaruhi berat badan anak ya?",1,,1,1,,,,,1,,,,,,,,
,Soalnya anak saya berat badannya naik ngirit banget,,,,1,,,,,,,,,,,,,
,Salam alo terima kasih telah bertanya kepada kamii,,,,,,,,,,1,,,,,,,
,"Sebelumnya perlu di ketahui kondisi berat badan dipengaruhi beberapa faktor antara lain
Asupan gizi anak",,,,,,,,,,,1,,,,,,
,Kondisi kesehatan,,,,,,,,,,,1,,,,,,
,Kondisi fisik dan istirahat anak,,,,,,,,,,,1,,,,,,
,Gangguan makan,,,,,,,,,,,1,,,,,,
,Masalah tumbuh kembang,,,,,,,,,,,1,,,,,,
,Untuk itu jika anak mengalami batuk dan pilek dalam jangka waktu yang lama bisa berpengaruh terhadapa berat badanya terlebih jika ada masalah tumbuh kembang yang anak anda alami,,,,,,,,1,,,,1,,,,,
,Sebaiknya anda mengonsultasikan kepada dokter secara langsung ,,,,,,,1,,,,,,,,,,
,Untuk saat ini pastikan kebutuhan gizi. ,,,,,,,1,,,,,,,,,,
,Cairan serta istirahta anak terpenuhi dan seger ke dokter jika keluhan tak kunjung membaik,,,,,,,1,,,,,1,,,,,
,semoga membantu salam sehat,,,,,,,,,,,,,,1,,,
,"Selamat malam dok, saya ingin menanyakan kalau pusing tidak kunjung membaik padahal tekanan darah normal itu kenapa ya? ",1,,,1,,,,,,,,,,,,,
,Pas sudah minum obat batuk dan pilek sembuh tetapi jadimya malah pusing.,,,,1,,,1,1,,,,,,,,,
,Apakah ada efek karena obat atau bagaimana ya dok? ,,,,,,,,,1,,,,,,,,
,"Salam alo, Terima kasih telah bertanya kepada kami.",,,,,,,,,,1,,,,,,,
,"Obat batuk dan pilek umumnya mengandung:
Succus liquiritiae extract atau ekstrak akar manis, untuk meredakan batuk dan sakit tenggorokan",,,,,,,,,,,,,1,,,,1
,"Paracetamol, untuk meredakan demam dan nyeri pada tubuh akibat flu",,,,,,,,,,,,,1,,,,
,"Amonium klorida, untuk mengencerkan dahak dan lendir, sehingga lebih mudah dikeluarkan",,,,,,,,,,,,,1,,,,
,"Ephedrine HCI dan chlorphenamine maleate, untuk meredakan pilek dan hidung tersumbat akibat flu.",,,,,,,,,,,,,1,,,,
,"Obat batuk dan pilek juga kerap memberi efek samping seperti sakit kepala, mengantuk, pusing, mual, bahkan muntah. ",,,,,,,,1,,,,,,,,,1
,"Apabila keluhan masih berlanjut atau bahkan bertambah parah, disarankan untuk berkonsultasi secara langsung ke dokter ahli.",,,,,,,1,,,,,1,,,,,
,"Anda dapat melakukan hal berikut untuk mecegah batuk dan pilek:
Menjaga jarak dengan penderita batuk pilek hingga dia sembuh",,,,,,,,,,,,,,,,,
,Rutin mencuci tangan dengan sabun sebelum makan,,,,,,,1,,,,,,,,,,
,Membersihkan permukaan benda-benda yang dapat ditempeli virus,,,,,,,1,,,,,,,,,,
,Tidak berbagi barang pribadi dan perlengkapan makan atau minum dengan orang lain,,,,,,,1,,,,,,,,,,
,Makan makanan bergizi seimbang dan teratur,,,,,,,1,,,,,,,,,,
,Penuhi kebutuhan cairan dengan minum air mineral 2 liter per hari,,,,,,,1,,,,,,,,,,
,Istirahat yang cukup 7-8 jam per hari,,,,,,,1,,,,,,,,,,
,"Salam sehat, semoga membantu.",,,,,,,,,,,,,,1,,,
,"sy busui umur 23 tahun , sedang flu dan sempat mengkonsumsi obat alpara yg mungkin komposisi obatnya gk aman buat busui. ",1,1,,,,,1,,,,,1,1,,,,
,kemarin saya trakhir minum 2 kaplet dok dan hari ini saya stop dlu minum obat tsb krn flu saya sdh sedikit mereda,,,,,1,,1,1,,,,,,,,,
,tapi hari ini dan kemarin sy belum BAB sama sekali .,,,,1,,,,,,,,,,,,,
,apakah aman jika saya melanjutkan ASI di hari ini ?,,,,,,,,,1,,,,,,,,
,"Alo,",,,,,,,,,,1,,,,,,,
,"Obat yang Anda sebutkan mengandung paracetamol, phenylpropanolamine, CTM, dan DMP. ",,,,,,,,,,,,,1,,,,1
,"Obat ini digunakan untuk mengurangi keluhan pusing, demam, flu, dan batuk. ",,,,,,,,,,,,,,,,,1
,Pemakaian obat flu dan batuk pada ibu menyusui memang harus lebih berhati-hati.,,,,,,,,,,,,,,,,,1
,Namun bila Anda sudah berhenti mengkonsumsi obat tersebut sejak kemarin maka Anda boleh saja menyusui kembali tanpa harus menunggu BAB. ,,,,,,,1,,,,,1,,,,,
,"Apabila Anda khawatir, Anda bisa memberikan ASIP dulu hingga Anda lebih yakin ya. ",,,,,,,1,,,,,1,,,,,
,Namun secara umum Anda sudah boleh memberikan ASI setelah 6-24 jam terakhir konsumsi obat.,,,,,,,,,,,,,,,,,1
,Durasi waktu ini dapat berbeda berdasarkan farmakologi obat dimana setiap obat memiliki waktu paruh dan eliminasi masing-masing dan sangat bergantung juga pada kondisi metabolisme pada setiap orang.,,,,,,,,,,,,,,,,,1
,"Semoga bisa membantu Anda,
Terima kasih",,,,,,,,,,,,,,1,,,
,"Selamat malam dok,anak saya umur 4,5 tahun batuk pilek dan susah makan kmaren itu di rontgen dan hasil nya infeksi paru paru.",1,1,1,1,,,1,,,,,,,,,,
,sudah dikasih obat oleh IGD rumah sakit karena kmaren langsung datang ke IGD.,,,,,,,1,,,,,,,,,,
,apakah perlu berobat jalan dan berkonsultasi dengan dokter anak?,,,,,,,,,1,,,,,,,,
,Alo. Terimakasih sudah bertanya ke Alodokter.,,,,,,,,,,1,,,,,,,
,Keluhan infeksi paru-paru pada anak dapat disebakan oleh berbagi hal. Penyebab keluhan perlu diketahui untuk mendapatkan penanganan yang tepat. Penyebab keluhan di antaranya Pneumonia,,,1,,,,,,,,1,,,,,,
,TB paru,,,1,,,,,,,,1,,,,,,
,Infeksi Covid-19,,,1,,,,,,,,1,,,,,,
,Empiema,,,1,,,,,,,,1,,,,,,
,Bronkopneumonia,,,1,,,,,,,,1,,,,,,
,"Perlu pemeriksaan lebih lanjut pada kondisi tubuh anak seperti suara paru, frekuensi nafas, dan tanya jawab informasi seputar keluhan saat ini, riwayat penyakit maupun pengobatan yang telah dilakukan.",,,,,,,1,,,,,,,,,,1
,Pemeriksaan penunjang seperti rontgen paru dan tes darah mungkin diperlukan untuk mengetahui adanya infeksi atau tidak. ,,,,,,,1,,,,,,,,,,1
,Sementara anda dapat lakukan hal-hal berikut: Memberikan obat dan vitamin sesuai petunjuk dokter yang merawat.,,,,,,,1,,,,,,,,,,
,Memberikan minum dan makan dengan pola gizi seimbang sesuai usia anak.,,,,,,,1,,,,,,,,,,
,Memantau pertumbuhan dan perkembangan anak disesuaikan dengan usia.,,,,,,,1,,,,,,,,,,
,"Tetap menjalankan protokol kesehatan seperti menghindari kerumunan, menjaga jarak, mencuci tangan dan memakai masker.",,,,,,,1,,,,,,,,,,
,Sekian informasi yang dapat saya sampaikan. Semoga membantu. Salam.,,,,,,,,,,,,,,1,,,
,Dok anak saya usia 1 bulan batuk pilek apakah boleh berobat,1,1,1,,,,,,1,,,,,,,,
,"Alo, terimakasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Bayi berusia 1 bulan daya tahan tubuhnya masih lemah, sehingga rentan mengalami batuk dan pilek. ",,,,,,,,,,,,,,,,,1
,"Batuk dan pilek ini bukanlah suatu penyakit, melainkan gejala dari suatu penyakit",,,,,,,,,,,,,,,,,1
,"contohnya ISPA (infeksi saluran pernapasan akut), COVID-19 (infeksi virus SARS-CoV-2), rhinitis alergi, refluks asam lambung ke tenggorokan, gangguan imunitas, paparan asap atau iritan saluran napas lainnya, dan sebagainya.",,,1,,,,,,,,,,,,,,
,"Jika batuk dan pilek terjadi baru 1-3 hari, tanpa disertai demam, sesak, ingus atau dahak kekuningan/ kehijauan, lemas, sulit menyusu, rewel tidak wajar, dan keluhan lain yang berat, maka Anda tidak perlu terburu membawa bayi Anda berobat. ",,,,1,,1,1,,,,,1,,,,,
,"Susui ia ASI dan perbanyak kontak fisik dengannya sering-sering, jangan dulu beri ia tambahan makanan dan minuman lain ",,,,,,,1,,,,,,,,,,
,"Jaga lingkungan sekitar bayi supaya bersih, tidak terlalu dingin, jauh juga dari asap, debu, dan hal yang rentan membuatnya alergi",,,,,,,1,,,,,,,,,,
,"Mandikan bayi Anda dengan air hangat, kenakan padanya pakaian yang menghangatkan tubuhnya
Pastikan orang yang kontak dengan bayi tubuhnya selalu bersih dan tidak sedang sakit",,,,,,,1,,,,,,,,,,
,Tidak dulu sembarangan memberi bayi Anda obat atau herbal,,,,,,,1,,,,,,,,,,
,"Jika dalam 3 hari keluhannya tidak sembuh juga, atau malah muncul keluhan lain yang lebih berat sebagaimana yang kami singgung di atas, silakan periksakan bayi Anda langsung ke dokter atau dokter anak terdekat ya",,,,,,,1,,,,,1,,,,,
,Semoga membantu.,,,,,,,,,,,,,,1,,,
,"saya ingin bertanya waktu itu saya mimisan saat sedang batuk pilek sekitar 1 bulan, nah di minggu terakhir saya mimisan selama >30 menit hanya yang sebelah kanan (waktu itu lagi bulan ramadhan 2021). ",1,,1,1,1,1,,,,,,,,,,,
,tapi sebelumnya juga memang pernah mimisan namun hanya sedikit ( seperti luka ). ,,,,,,,,,,,,1,,,,,
,"waktu mimisan >30 menit itu, saya ke rs terdekat, tapi kata dokternya harus di 'korter' gitu? ",,,,,,1,1,,,,,,,,,,
,"dikasih vitamin K, penambah nafsu makan/Caviplex, anti biotik, dan dua lainnya saya lupa. ",,,,,,,1,,,,,,1,,,,
,ampai saat ini masih belum menindak lanjuti apa yang dokter sarankan ,,,,,,,,,,,,,1,,,,
,jadi saya ini kenapa dok? saya bingung harus bagaimana sekarang,,,,,,,,,1,,,,,,,,
,Terima kasih atas pertanyaannya di Alodokter.,,,,,,,,,,1,,,,,,,
,Mimisan atau epistaksis adalah salah satu kondisi kegawatdaruratan di bidang THT yang sering terjadi. ,,,,,,,,,,,,,,,,,1
,"Ada 2 tipe epistaksis, yaitu epistaksis anterior dan epistaksis posterior. Epistaksis anterior berasal dari anyaman pembuluh darah di hidung bagian depan.",,,,,,,,,,,,,,,,,1
,"Beberapa penyebab epistaksis:
Mengorek hidung",,,,,,,,,,,1,,,,,,
,Deviasi septum atau penyimpangan pembatas antara dua lubang hidung,,,,,,,,,,,1,,,,,,
,Trauma,,,,,,,,,,,1,,,,,,
,Penggunaan oksigen nasal kanul dalam jangka lama,,,,,,,,,,,1,,,,,,
,Konsumsi alkohol,,,,,,,,,,,1,,,,,,
,Hipertensi atau tekanan darah tinggi,,,1,,,,,,,,1,,,,,,
,Malformasi pembuluh darah,,,1,,,,,,,,1,,,,,,
,"Koagulopati (hemofilia, penyakit von Willebrand)",,,1,,,,,,,,1,,,,,,
,Alergi Obat-obatan tertentu,,,,,,,,,,,1,,,,,,
,Kanker nasofaring,,,1,,,,,,,,1,,,,,,
,"Dari informasi yang Anda sampaikan, kondisi epistaksis telah Anda alami secara berulang. ",,,,,,,,,,,,,,,,,1
,Mungkin yang dimaksud dengan “korter” adalah kauter atau kauterisasi. TIndakan ini dapat menghentikan perdarahan dengan cara memanaskan jaringan pembuluh darah untuk menutup bagian pembuluh darah yang menyebabkan perdarahan tersebut.,,,,,,,1,,,,,,,,,,1
,Epistaksis yang Anda alami ini sebaiknya segera ditangani karena ada kemungkinan penyebab epistaksis Anda adalah suatu hal yang serius,,,,,,,1,,,,,1,,,,,
,"Bila dibiarkan, perdarahan terus menerus ini dapat mengakibatkan anemia, infeksi, dan lainnya.",,,,,,,,1,,,,,,,,,
,Sebaiknya Anda memeriksakan diri ke dokter spesialis THT agar dapat diperiksa dan mendapat penanganan yang sesuai untuk penyebab epistaksis Anda. ,,,,,,,1,,,,,,,,,,
,"Pada saat mengalami epistaksis, posisikan duduk secara tegak dan tekan hidung selama 10-15 menit serta kompres dengan es atau handuk dibasahi air dingin.",,,,,,1,1,,,,,,,,,,
,Semoga membantu.,,,,,,,,,,,,,,1,,,
,Jangka waktu nya selang berapa jam? Karna pilek dan batuknya sudah agak parah nih,,,1,1,,,,,1,,,,,,,,
,"Alo, terimakasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Pilek dan batuk bisa menandakan saluran pernapasan yang meradang, misalnya karena alergi, terpapar iritan",,,,,,,,,,,1,,,,,,
,"infeksi bakteri atau virus (termasuk virus Corona yang menyebabkan COVID-19), aspirasi benda asing, refluks asam lambung, hingga tumor jinak atau ganas tertentu. ",,,,,,,,,,,1,,,,,,
,Tidak semua kasus pilek dan batuk perlu ditangani dengan minum obat. ,,,,,,,,,,,,,,,,,1
,"jika baru 1-3 hari keluhan Anda berlangsung dan tidak sampai membuat Anda sesak, demam, mengeluarkan ingus atau dahak kekuningan/ kehijauan, mengi, nyeri dada, atau muncul keluhan lain yang berat",,,,1,,,,,,,,1,,,,,
,"Anda bisa atasi dulu keluhan Anda dengan:
Banyak minum air hangat
Irigasi hidung dengan cairan NaCl
Hindari hal-hal yang membuat Anda alergi",,,,,,,1,,,,,,1,,,,
,"Jangan juga kontak dengan debu, rokok, polusi, asap, dan substansi lain yang rentan mengiritasi saluran napas
Tidak dulu makan es dan gorengan",,,,,,,1,,,,,,,,,,
,"Jangan juga kontak dengan debu, rokok, polusi, asap, dan substansi lain yang rentan mengiritasi saluran napas
Tidak dulu makan es dan gorengan",,,,,,,1,,,,,,,,,,
,Rajin makan buah dan sayuran berkuah kaldu,,,,,,,1,,,,,,,,,,
,Kebanyakan obat pilek dan batuk tidak termasuk obat bebas,,,,,,,,,,,,,,,,,1
,"sehingga jika ingin mengkonsumsinya, sepatutnya Anda periksa dulu ke dokter. ",,,,,,,1,,,,,1,,,,,
,"jika keluhan Anda belum membaik dengan langkah di atas, lebih aman Anda periksalah langsung ke dokter atau dokter THT ya",,,,,,,1,,,,,1,,,,,
,Semoga membantu.,,,,,,,,,,,,,,1,,,
,"Dok, bulan ini usia anak saya 1 tahun .dan sekarang batuk dan pilek",1,1,1,1,,,,,,,,,,,,,
,"Alo, terimakasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Batuk dan pilek pada anak 1 tahun biasanya muncul karena alergi, semisal akibat dingin, tungau debu, serbuk sari, atau juga beragam alergen lainnya. ",,,,,,,,,,,1,,,,,,1
,"Bukan itu saja, batuk dan pilek pada anak seusia ini mungkin pula disebabkan oleh pencetus yang lain, seperti infeksi virus (termasuk virus Corona yang menyebabkan penyakit COVID-19) atau bakteri",,,,,,,,,,,1,,,,,,
,", iritasi saluran pernapasan, aspirasi benda asing ke saluran pernapasan, gangguan imunitas, sensitifitas berlebih terhadap obat tertentu, dan banyak lagi kondisi medis lainnya.",,,,,,,,,,,1,,,,,,
,"Sore dok, saya sedang batuk pilek, saya minum antibiotik dan obat lainnya jam 11 siang apakah minum obat selanjutnya bisa jam 5 sore?",1,,1,,1,,1,,1,,,,,,,,
,"Alo Iqoh, Terimakasih atas pertanyaannya.",,,,,,,,,,,1,,,,,,
,Dalam mengkonsumsi obat yang harus diperhatikan adalah dosis serta cara penggunaannya. ,,,,,,,,,,,,,,,,,1
,"Setiap obat memiliki mekanisme kerja yang berbeda, efek samping yang berbeda serta waktu paruh di dalam tubuh yang berbeda.",,,,,,,,,,,,,,,,,1
,"Melihat dari apa yang anda sampaikan saat ini, anda harus memperhatikan anjuran dosis obat yang diberikan oleh dokter yang merawat anda dan anda konsumsi saat ini. ",,,,,,,1,,,,,,,,,,
,"Semoga membantu ya, Salam",,,,,,,,,,,,,,1,,,
,Anda juga dapat berkonsultasi dengan dokter yang merawat anda terkait apa saja obat yang anda konsumsi saat ini.,,,,,,,1,,,,,,,,,,
,Dok mau tanya sya 3 hari ini mngalami skit btuk pilek panas pertma si bisa merasakan mkanan sma mncium bau skrng kok tdak bisa ya dok ,1,,1,1,,,,,1,,,1,,,,,
,udh mndingan tpi ada sariawan d pngkal lidah ,,,,1,,,,,,,,,,,,,
,apa krna tu sya gk bisa merasakan dan bau krna pilek?,,,,,,,,,1,,,,,,,,
,"Alo indah
terima kasih sudah bertanya kepada Alodokter",,,,,,,,,,1,,,,,,,
,"saya mengerti akan kekhawatiran anda, dimana keluhan yang anda alami kemungkinan di akibatkan karena flu biasanya diakibatkan karena infeksi virus.",,,,,,,,,,,1,,,,,,
,nah saat flu memang bisa menimbulakan hilangnya penciuman atau dalam dunia medis disebut dengan anosmia,,,,,,,,,,,1,,,,,,1
,hilangnya penciuman ini bisa terjadi akibat flu atau pilek yang dimana permasalan dalam dinding hidung,,,,,,,,,,,1,,,,,,
,erta bisa pula diakibatkan karena adanya penyumbatan didalam hidung seperti polip hidung atau tumor serta bisa pula hal ini terjadi akibat infeksi virus corona,,,,,,,,,,,1,,,,,,
,selain itu bisa pula diakibatkan karena gangguan saraf pada hidung dan otak.,,,,,,,,,,,1,,,,,,
,"serta keluhan hilangnya penciuman hal ini bisa dibarengi dengan hilangnya perasa di lidah, biasanya hilang rasa makan tersebut tidak berkaitan dengan sariawan biasanya rasa nyeri saja. ",,,,1,,,,,,,,,,,,,1
, nah saran saya jika hilangnya penciuman ini anda alami dalam 3 hari tidak ada perbaikan.,,,,,,1,,,,,,1,,,,,
,saya menayrankan untuk anda melakukan pemeriksaan langsung ke dokter faskes terdekat anda ya. ,,,,,,,1,,,,,,,,,,
,"sembari itu saya menyarankan untuk anda, menggunakan masker dan menjaga jarak ke orang lain sebaiknya bila anda mengalami flu seperti mengisolasi mandiri dirumah lebih baik sambil tetap memriksakan diri anda ke dokter ya",,,,,,,1,,,,,,,,,,
,"serta tingakatkan daya tahan tubuh anda dengan istirahat yang cukup, konsumsi makanan yang sehat dan bergizi.",,,,,,,1,,,,,,,,,,
,selain itu bila anda demam anda bisa konsumsi obat seperti paracetamol serta banyak konsumsi air putih hangat minimal 2 liter sehari dan anda bisa mengonsumsi teh hangat dengan madu.,,,,,,,1,,,,,1,,,,,
,"demikian info yang bisa saya berikan
terima kasih",,,,,,,,,,,,,,1,,,
,"Halo dok, anak saya usia 4,5 tahun, beberapa hari kemarin demam",1,1,,1,1,,,,,,,,,,,,
,"sekarang demamnya sudah turun, tapi perutnya saya sentuh kok panas ya?",,,,1,,,,1,1,,,,,,,,
,Bagian tubuh lainnya normal saja.. disertai batuk pilek.. itu kenapa ya dok? Terimakasih.,,,1,1,,,,,1,,,,,,,,
,"Alo Furrou, Terima kasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Penyebab kulit yang terasa lebih panas di bagian perut mungkin saja karena kulit tertutup oleh pakaian, Kulit yang tidak tertutup pakaian suhunya akan dipengaruhi oleh suhu lingkungan sekitar",,,,,,,,,,,1,,,,,,1
,kalau suhu lingkungan sekitar lebih dingin tentu bagian tubuh lainnya akan lebih dingin jiak dibandingkan dengan suhu kulit yang tertutup pakaian.,,,,,,,,,,,,,,,,,1
," Apabila tidak ada ruam merah di kulit tersebut, kulitnya tidak kemerahan, anak tidak ada gejala lain Anda tidak perlu khawatir dulu.",,,,,,,1,,,,,1,,,,,
,"ika anak merasa terganggu karena merasa panas, silakan kenakan pakaian yang mudah menyerap keringat, yang longgar, dan jaga suhu ruangan tidurnya tetap sejuk.",,,,,,,1,,,,,1,,,,,
,"Untuk gejala batuk dan pileknya, penyebabnya bervariasi, bisa karena flu, selesma, sinusitis, bronkitis, dan tidak menutup kemungkinan karena infeksi virus corona mengingat sedang pandemi.",,,1,1,,,,,,,1,,,,,,
,Silakan tetap memantau kondisi anak.,,,,,,,1,,,,,,,,,,
,aga asupan makanan dan minuman anak dan hindarkan anak dari paparan debu dan asap rokok. ,,,,,,,1,,,,,,,,,,
,Anda juga dapat memberikan air lemon dicampur dengan madu untuk membantu meredakan batuknya. ,,,,,,,1,,,,,,,,,,
,"Selain itu, Anda juga dapat mengoleskan balsam hangat di dada dan leher anak",,,,,,,1,,,,,,,,,,
,Pastikan juga Anda juga memastikan menerapkan protokol kesehatan untuk anak dan keluarga Anda.,,,,,,,1,,,,,,,,,,
,Apabila gejala ini tidak membaik dalam 2 minggu atau ada gejala demam tinggi selama 3 hari atau lebih,,,,1,,1,,,,,,1,,,,,
, silakan tidak menunda pemeriksaan ke dokter anak terdekat,,,,,,,1,,,,,,,,,,
,Dokter perlu memeriksa anak secara langsung bila perlu dilakukan tes darah dan foto rontgen dulu sebelum diberikan penanganan yang sesuai.,,,,,,,1,,,,,,,,,,1
,Semoga membantu.,,,,,,,,,,,,,,1,,,
,"Dok, bulan ini usia anak saya 1 tahun .dan sekarang batuk dan pilek ",1,1,1,,,,,,,,,,,,,,
,apakah boleh di kasih madurasa.,,,,,,,,,1,,,,1,,,,
,"Alo, terimakasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Batuk dan pilek pada anak 1 tahun biasanya muncul karena alergi, semisal akibat dingin, tungau debu, serbuk sari, atau juga beragam alergen lainnya.",,1,1,,,,,,,,1,,,,,,1
," Bukan itu saja, batuk dan pilek pada anak seusia ini mungkin pula disebabkan oleh pencetus yang lain, seperti infeksi virus (termasuk virus Corona yang menyebabkan penyakit COVID-19) atau bakteri, iritasi saluran pernapasan, aspirasi benda asing ke saluran pernapasan, gangguan imunitas, sensitifitas berlebih terhadap obat tertentu, dan banyak lagi kondisi medis lainnya.",,,1,1,,,,,,,1,,,,,,1
,"Pemberian madu sebagaimana yang Anda sebutkan baik sebab bisa membantu meningkatkan daya tahan tubuhnya agar tidak mudah sakit, termasuk sakit batuk dan pilek. ",,,,,,,1,1,,,,,,,,,1
,"Hanya saja, jika saat ini usia anak Anda belum genap 1 tahun, sebaiknya Anda tunda dulu pemberian madu tersebut, sebab berisiko membuat anak Anda mengalami botulisme.",,1,,,,,1,,,,,1,,,,,
,"Lebih amannya, agar batuk dan pilek yang dialami anak Anda membaik, Anda lakukanlah dulu Beri anak lebih banyak ASI dan air hangat",,,,,,,1,,,,,,,,,,
,"Beri juga ia variasi makanan bergizi seimbang, tidak terlalu berminyak, dingin, apalagi berpemanis buatan",,,,,,,1,,,,,,,,,,
,"Selalu jaga kebersihan diri anak, sekaligus juga lingkungan di sekitarnya",,,,,,,1,,,,,,,,,,
,jangan gunakan kipas angin dan AC terlalu dingin di sekitar anak,,,,,,,1,,,,,,,,,,
,"Jauhkan anak dari debu, udara kering, asap, polusi, dan substansi lain yang membuatnya alergi",,,,,,,1,,,,,,,,,,
,Jangan dekatkan anak ke orang yang sedang sakit keluar,,,,,,,1,,,,,,,,,,
,Batasi membawa anak bepergian ke luar rumah,,,,,,,1,,,,,,,,,,
,Pastikan orang yang berkontak dengan anak selalu disiplin menerapkan protokol kesehatan,,,,,,,1,,,,,,,,,,
,Jangan sembarangan memberi anak obat tanpa saran dokter,,,,,,,1,,,,,,,,,,
,"Jika keluhan anak Anda tidak membaik untuk waktu yang lama, atau jika muncul demam tinggi, sesak, ingus/ dahak kekuningan atau kehijauan, anak rewel berlebihan, sulit makan atau minum, dan juga keluhan lain yang lebih berat, baiknya Anda periksakan ia langsung ke dokter atau dokter anak supaya ditangani dengan baik ya",,,,1,,,1,,,,,1,,,,,
,Semoga membantu.,,,,,,,,,,,,,,1,,,
,"Selamat siang dok,
Dok, saat ini saya batuk dan pilek tanpa demam, sudah dua hari ini.",1,,1,1,,1,,,,,,,,,,,
,"Apakah baiknya saya melakukan isolasi mandiri saja?
Terimakasih",,,,,,,,,1,,,,,,,,
,"Alo, terimakasih atas pertanyaannya.",,,,,,,,,,1,,,,,,,
,"Batuk dan pilek bisa terjadi karena beragam faktor, contohnya alergi, iritasi, kemasukan benda asing, infeksi virus (termasuk virus Corona penyebab COVID-19) atau bakteri, gangguan imunitas, sensitifitas terhadap obat tertentu, refluks asam lambung ke tenggorokan, hingga tumor jinak atau ganas di sekitar saluran pernapasan.",,,1,,,,,,,,1,,,,,,1
,"Penderita batuk dan pilek, utamanya yang disebabkan oleh infeksi, sepatutnya memang mengisolasi diri di rumah, guna mencegah penularan.",,,,,,,1,,,,1,,,,,,1
,"Dengan isolasi diri, Anda pun akan memiliki waktu istirahat lebih banyak sehingga bisa sembuh lebih cepat. ",,,,,,,,1,,,,,,,,,1
,"Tidak hanya itu, sepatutnya Anda lakukan juga
Hindari asap, polusi, debu, dingin, serbuk sari, dan substansi pencetus alergi serta iritasi saluran napas lainnya",,,,,,,1,,,,,,,,,,
,Selalu gunakan masker,,,,,,,1,,,,,,,,,,
,Jaga jarak dengan orang lain,,,,,,,1,,,,,,,,,,
,"Jangan gunakan AC atau kipas berlebihan, gunakan air humidifier bila perlu",,,,,,,1,,,,,,,,,,
,"Rajin mandi dengan air hangat, sering-sering cuci tangan dengan sabun",,,,,,,1,,,,,,,,,,
,Jaga selalu kebersihan tempat tinggal Anda,,,,,,,1,,,,,,,,,,
,"Tingkatkan daya tahan tubuh dengan rutin berolahraga, istirahat cukup, makan makanan bergizi dan mengandung kaya vitamin C",,,,,,,1,,,,,,,,,,
,Jangan dulu sembarangan minum obat tanpa saran dari dokter,,,,,,,1,,,,,,,,,,
,"Sejatinya, jika keluhan Anda ringan, terjadinya baru 1-3 hari, dan tidak muncul demam tinggi, sesak napas, batuk berdarah, mengi, mimisan berulang, dan keluhan berat lainnya,",,,,1,,1,,,,,,1,,,,,
,maka besar kemungkinan kondisi Anda tidak berbahaya dan bisa sembuh sendiri dengan penanganan mandiri seperti telah disebutkan di atas,,,,,,,,,,,,,,,,,1
,"jika muncul tanda bahaya seperti di atas, atau jika keluhan tidak sembuh hingga waktu lama, lebih aman Anda pergi periksakan diri ke dokter supaya dievaluasi dan ditangani dengan baik. ",,,,,,,1,,,,,1,,,,,
,"Jika dirasa perlu, bisa jadi nantinya dokter akan mengarahkan Anda untuk menjalani tes penunjang (seperti rontgen, tes alergi, tes darah) bahkan merujuk Anda ke dokter THT/ penyakit dalam.",,,,,,,1,,,,,1,,,,,
,"Hallo selamat malam dok, ijin bertanya masalah obat kalau saya minum zemoxil amoxicillin trihydrate 500 buat flu,",1,,,,,,1,,,,,,1,,,,
,"boleh tidak saya meminum obat tersebut, buat meredakan gejala dok. Terimakasih",,,,,,,,,1,,,,,,,,
,"Halo saudara Saepul, terima kasih telah bertanya di Alodokter.",,,,,,,,,,1,,,,,,,
